,OBJECTID,2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,Shape_Length,Shape_Area,Net_Passengers
2898,2899,0.0,2.1,0.0,150000,224055,813.0856855000001,1931.0785030000002,1219.628528,0.0,16560.0,7620.0,1320.0,0.0,2821.250182,516.4343871,0.0,0.0,0.0,0.0069868330000000005,2.52e-06,0.0
2899,2900,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,390.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137301,6.67e-08,0.0
2900,2901,0.0,1.0,0.0,0,133302,247.5989105,495.197821,247.5989105,2550.0,7920.0,0.0,0.0,0.0,537.9026248,0.0,0.0,0.0,0.0,0.004453591,1.03e-06,0.0
2901,2902,0.0,2.2,0.0,138462,234722,295.3128178,935.1572562000001,492.1880296,68520.0,33360.0,3390.0,0.0,0.0,3501.131407,0.0,0.0,0.0,0.0,0.015045901,1.04e-05,0.0
2902,2903,0.0,2.2,0.0,200001,204846,632.1063267999999,1790.9679260000003,948.1594902,0.0,16890.0,7770.0,0.0,0.0,2010.8718059999999,0.0,0.0,0.0,0.0,0.007912253000000001,2.43e-06,0.0
2903,2904,4.76,2.5,0.0,120000,209025,634.3135877000001,1444.825394,2255.3372010000003,0.0,42330.0,22830.0,8310.0,0.0,4869.703565999999,3620.5402520000002,0.0,0.0,0.0,0.01095775,7.26e-06,0.0
2904,2905,0.0,2.2,0.0,138160,232787,585.8934829,1464.733707,781.1913105000001,3030.0,39240.0,10740.0,0.0,0.0,2723.75922,0.0,0.0,0.0,0.0,0.01173774,5.24e-06,0.0
2905,2906,10.0,2.1,11.11,60000,85187,18.88876309,32.62604534,17.17160281,1444170.0,50940.0,1410.0,0.0,0.0,2612.8051170000003,0.0,98.43663959,0.0,0.0,0.06918010299999999,0.000149284,0.0
2906,2907,7.27,2.0,13.16,58264,85187,86.56485607,220.740383,112.53431289999999,1120470.0,47310.0,28230.0,30.0,0.0,5994.576917,0.0,0.0,0.0,0.0,0.05910253099999999,0.000118434,0.0
2907,2908,0.0,0.0,0.0,0,0,0.0,0.0,0.0,405330.0,420.0,2070.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043888029,4.05e-05,0.0
2908,2909,0.0,0.0,0.0,0,0,0.0,0.0,20977.52367,0.0,0.0,0.0,1830.0,12000.0,0.0,3407.0856,0.0,0.0,0.0,0.004790205,1.37e-06,0.0
2909,2910,4.17,2.0,10.0,54361,65503,1270.768545,2986.3060809999997,1715.537536,0.0,34770.0,5970.0,0.0,0.0,3354.2158440000003,178.12848180000003,0.0,0.0,0.0,0.009535503,4.03e-06,0.0
2910,2911,7.62,1.4,29.73,28482,52045,1005.2072699999999,2200.2870239999997,1150.403875,43230.0,164340.0,24180.0,0.0,0.0,12662.17872,352.5405627,0.0,0.0,0.0,0.02843549,2.2899999999999998e-05,0.0
2911,2912,2.63,2.0,10.81,52443,63683,1131.248058,2146.4706739999997,1102.2416970000002,12960.0,68610.0,6780.0,1080.0,0.0,4433.285613,0.0,0.0,0.0,0.0,0.016150422,8.83e-06,0.0
2912,2913,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4770.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003480932,4.9e-07,0.0
2913,2914,2.7,2.0,9.68,54432,63319,801.3001059999999,1896.4102510000002,1041.6901380000002,0.0,89460.0,7410.0,0.0,0.0,5423.592111,179.36303930000003,0.0,0.0,0.0,0.018557549,9.59e-06,0.0
2914,2915,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001571046,9.44e-08,0.0
2915,2916,0.0,2.0,0.0,0,64169,644.7971322000001,644.7971322000001,0.0,3180.0,840.0,0.0,0.0,0.0,212.55765699999998,0.0,0.0,0.0,0.0,0.0026100520000000003,3.97e-07,0.0
2916,2917,0.0,1.6,0.0,54389,62479,1077.9175300000002,1796.529216,718.6116864,0.0,11700.0,2760.0,0.0,0.0,1177.464528,0.0,0.0,0.0,0.0,0.004577793,1.43e-06,0.0
2917,2918,4.35,1.6,0.0,51991,62478,1540.094942,2640.162758,1026.729961,0.0,25440.0,10020.0,0.0,0.0,3772.2720259999996,0.0,0.0,0.0,0.0,0.008889497,3.49e-06,0.0
2918,2919,3.85,1.6,0.0,52558,62479,1199.967233,3692.206871,1938.408607,0.0,18870.0,9120.0,0.0,0.0,2195.0120920000004,170.41190269999998,0.0,0.0,0.0,0.006940300999999999,2.77e-06,0.0
2919,2920,0.0,1.5,7.69,38678,46393,807.738828,1615.477656,1586.629841,14700.0,45150.0,22530.0,4140.0,3270.0,4391.932727,2579.155974,0.0,30.0,24.0,0.014766355,8.88e-06,6.0
2920,2921,3.03,2.0,12.5,54432,63390,864.3486765,1812.343999,920.1131072000001,0.0,60780.0,30480.0,1530.0,0.0,5223.897422,88.81087399,127.6635435,0.0,0.0,0.014945046000000002,9.18e-06,0.0
2921,2922,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1500.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016067289999999999,1.66e-07,0.0
2922,2923,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,510.0,810.0,0.0,3.9085776310000004,0.0,0.0,0.0,0.0,0.001961181,1.31e-07,0.0
2923,2924,0.0,1.8,11.11,60550,93466,2329.575934,3727.321494,1397.74556,0.0,4290.0,6780.0,0.0,0.0,1262.534418,0.0,0.0,0.0,0.0,0.006371712,1.1e-06,0.0
2924,2925,0.0,2.2,5.0,121100,181592,411.3078373,1051.120029,1896.586138,0.0,70620.0,32490.0,6750.0,3450.0,9223.857112,1732.7382910000001,0.0,1.0,2.0,0.015591094,1.12e-05,-1.0
2925,2926,0.0,2.2,0.0,120928,179703,2025.3722480000001,5265.967845,1890.347432,0.0,13140.0,6060.0,0.0,0.0,2621.163371,0.0,158.5591791,1.0,0.0,0.006057384,1.9e-06,1.0
2926,2927,0.0,1.8,0.0,85714,101740,2230.474825,4142.31039,1593.1963039999998,0.0,4950.0,3240.0,0.0,0.0,945.0376877999998,0.0,0.0,0.0,0.0,0.0035825379999999997,8.03e-07,0.0
2927,2928,0.0,2.2,0.0,120928,179703,742.791331,1791.437916,655.4041156000001,0.0,46350.0,11220.0,1800.0,0.0,5435.155327,0.0,0.0,0.0,0.0,0.010461531999999999,5.86e-06,0.0
2928,2929,0.0,0.0,0.0,200001,259768,736.1936789,2134.9616690000003,1619.626094,750.0,19980.0,12780.0,1650.0,0.0,2808.262162,423.654761,0.0,0.0,0.0,0.007464629,3.48e-06,0.0
2929,2930,0.0,2.2,5.0,121100,181592,761.5252323,1643.291291,801.6055077000001,0.0,56640.0,7650.0,0.0,0.0,5090.7188719999995,309.2063988,0.0,0.0,0.0,0.009991029,6.39e-06,0.0
2930,2931,0.0,0.0,0.0,0,0,0.0,0.0,0.0,15180.0,10620.0,17010.0,5250.0,810.0,0.0,56.9569431,0.0,0.0,0.0,0.012441326,4.83e-06,0.0
2931,2932,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1500.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003450877,2.86e-07,0.0
2932,2933,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2820.0,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003083981,5.38e-07,0.0
2933,2934,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34500.0,12270.0,2520.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022019967999999997,4.9000000000000005e-06,0.0
2934,2935,0.0,0.0,0.0,0,0,0.0,0.0,0.0,191520.0,16920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02140367,2.0600000000000003e-05,0.0
2935,2936,1.89,1.8,1.54,80967,107315,1909.8705329999998,4106.221646,2029.237441,0.0,70050.0,35310.0,3330.0,0.0,13581.2801,264.1968878,92.36633729,0.0,0.0,0.02531847,1.07e-05,0.0
2936,2937,0.0,1.0,0.0,0,133302,239.50461439999998,958.0184575999999,598.761536,9960.0,11430.0,330.0,0.0,0.0,330.6956665,0.0,0.0,0.0,0.0,0.00722869,2.14e-06,0.0
2937,2938,7.14,2.1,10.53,53382,69129,539.5694456,1011.6927099999999,2281.929114,1620.0,114750.0,56160.0,43350.0,14550.0,11248.43872,9069.875268000002,67.99874762,45.0,50.0,0.037198706,2.2800000000000002e-05,-5.0
2938,2939,7.32,2.1,11.36,54361,69129,993.5767367000001,2002.4392690000002,886.5761651,30360.0,113460.0,24750.0,750.0,0.0,9740.728225,0.0,0.0,0.0,0.0,0.019747165,1.6800000000000002e-05,0.0
2939,2940,14.14,2.6,5.0,50841,56007,174.67164509999998,452.9620626,222.04022680000003,737490.0,107040.0,29580.0,510.0,0.0,13661.93062,1784.318386,225.3190001,0.0,0.0,0.04032838,8.66e-05,0.0
2940,2941,13.33,2.6,8.33,50000,57025,188.4279662,495.29636830000004,242.26452799999998,408180.0,39690.0,33090.0,0.0,0.0,7793.693262999999,204.9930785,164.18993369999998,0.0,0.0,0.039205202,4.7600000000000005e-05,0.0
2941,2942,0.0,0.0,0.0,0,0,0.0,0.0,0.0,121290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027762046000000002,1.2e-05,0.0
2942,2943,0.0,0.0,0.0,0,0,0.0,0.0,0.0,90.0,720.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026525259999999997,9.15e-08,0.0
2943,2944,0.0,2.2,0.0,120000,123830,107.58073590000002,179.30122649999998,89.65061327,120690.0,21120.0,2430.0,0.0,0.0,1733.440199,0.0,0.0,0.0,0.0,0.019173077,1.4300000000000002e-05,0.0
2944,2945,0.0,2.0,0.0,0,57027,512.1801347,1536.5404039999999,512.1801347,0.0,3540.0,1170.0,0.0,0.0,218.95875930000003,0.0,0.0,0.0,0.0,0.00409122,5e-07,0.0
2945,2946,0.0,0.0,0.0,0,0,0.0,0.0,0.0,13560.0,16110.0,1980.0,60.0,0.0,378.52135089999996,0.0,0.0,0.0,0.0,0.017366707,3.13e-06,0.0
2946,2947,3.03,1.6,14.86,41610,60883,3537.157347,7455.772839,4542.819729999999,3630.0,15930.0,27750.0,25290.0,2130.0,3626.836729,594.9413039,203.3131321,0.0,0.0,0.023491291,7.39e-06,0.0
2947,2948,0.0,0.0,0.0,0,0,0.0,0.0,0.0,84810.0,0.0,13290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016944802,9.71e-06,0.0
2948,2949,17.65,1.5,36.36,25000,33851,3962.287312,8172.217581999999,4705.216184000001,0.0,1290.0,9090.0,90.0,0.0,1279.236711,0.0,0.0,0.0,0.0,0.005292014,1.03e-06,0.0
2949,2950,0.0,2.0,0.0,50000,59385,2925.848789,7314.621973,3657.310986,0.0,0.0,3570.0,0.0,0.0,500.4127206,0.0,0.0,0.0,0.0,0.002447894,3.5e-07,0.0
2950,2951,0.0,0.0,0.0,0,0,0.0,0.0,3573.8670899999997,0.0,0.0,0.0,510.0,8940.0,0.0,1847.359861,0.0,0.0,0.0,0.004149502,9.3e-07,0.0
2951,2952,16.67,1.3,33.33,25000,36149,1357.232282,6107.545268,5089.621057,0.0,0.0,5280.0,2400.0,0.0,581.0586889,143.5408653,0.0,0.0,3.0,0.003735241,7.540000000000001e-07,-3.0
2952,2953,0.0,0.0,0.0,0,0,0.0,0.0,10376.3817,0.0,0.0,30.0,1770.0,6450.0,0.0,1574.178152,0.0,0.0,0.0,0.003840969,8.13e-07,0.0
2953,2954,0.0,1.9,42.86,29226,37289,2369.738121,5755.078294,3046.806155,0.0,450.0,7200.0,0.0,0.0,828.9279190000001,0.0,0.0,0.0,0.0,0.003741506,7.55e-07,0.0
2954,2955,14.29,1.0,33.33,25000,36150,2012.332931,7378.554082,10397.05348,0.0,0.0,1110.0,6570.0,0.0,849.8265097999999,0.0,0.0,1.0,3.0,0.003736953,7.629999999999999e-07,-2.0
2955,2956,10.0,1.0,33.33,28747,55883,1788.624057,11626.05637,7601.652243,0.0,0.0,3840.0,1950.0,0.0,820.8393222,0.0,0.0,0.0,0.0,0.00312884,5.72e-07,0.0
2956,2957,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5910.0,4230.0,0.0,0.0,926.7194454,0.0,0.0,0.0,0.004301163,9.9e-07,0.0
2957,2958,0.0,0.0,0.0,0,0,0.0,0.0,14820.34365,0.0,1650.0,13470.0,39900.0,27450.0,0.0,23859.68058,0.0,0.0,0.0,0.016268288,8.13e-06,0.0
2958,2959,20.0,1.6,37.5,29305,34908,2652.627105,5064.106292,3134.922943,0.0,1320.0,8580.0,810.0,0.0,1614.607761,0.0,0.0,0.0,0.0,0.005358842,1.06e-06,0.0
2959,2960,25.0,1.2,50.0,25000,36152,1313.047415,3610.88039,2626.094829,0.0,750.0,5340.0,1830.0,0.0,793.7251325,353.9742767,0.0,9.0,9.0,0.003863594,7.790000000000001e-07,0.0
2960,2961,0.0,0.0,0.0,0,0,0.0,0.0,0.0,60.0,360.0,18120.0,13830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033283051,3.21e-06,0.0
2961,2962,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000968555,3.68e-08,0.0
2962,2963,9.09,1.3,14.29,41302,46865,2979.267884,9682.620623,5586.127282,0.0,0.0,3600.0,3270.0,0.0,1104.9417429999999,347.1302807,0.0,0.0,0.0,0.003886304,6.87e-07,0.0
2963,2964,10.0,1.6,36.67,35000,60702,1859.194493,3856.107096,2616.6441010000003,0.0,27630.0,9120.0,900.0,0.0,3938.708518,0.0,0.0,0.0,0.0,0.00805125,3.71e-06,0.0
2964,2965,0.0,2.0,0.0,0,119643,435.81339380000003,2179.066969,871.6267877,0.0,510.0,3870.0,1320.0,300.0,0.0,0.0,0.0,0.0,0.0,0.012087334,5.870000000000001e-07,0.0
2965,2966,0.0,0.0,0.0,0,0,0.0,0.0,2801.726207,4050.0,3000.0,7290.0,4140.0,0.0,0.0,1682.033464,0.0,0.0,0.0,0.005561984,1.83e-06,0.0
2966,2967,0.0,1.6,12.5,45079,59386,683.865536,1554.239855,932.5439127999998,3030.0,35100.0,2520.0,1080.0,0.0,1577.332426,55.88123289,0.0,0.0,0.0,0.009015705,4.11e-06,0.0
2967,2968,0.0,1.2,25.0,25000,46866,2291.35619,2800.546454,1527.5707929999999,0.0,0.0,8760.0,1380.0,0.0,1038.247932,0.0,104.4197033,0.0,0.0,0.00399579,1e-06,0.0
2968,2969,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,630.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002186933,2.6e-07,0.0
2969,2970,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3090.0,960.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003417907,5.629999999999999e-07,0.0
2970,2971,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5760.0,5880.0,31860.0,6840.0,0.0,0.0,20038.82837,0.0,0.0,0.0,0.009478692,4.97e-06,0.0
2971,2972,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1290.0,1020.0,12420.0,7920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018714863999999998,2.21e-06,0.0
2972,2973,0.0,0.0,16.67,65822,102657,1214.0830019999999,3642.2490060000005,1821.1245030000002,0.0,4230.0,8700.0,0.0,0.0,1265.418864,0.0,0.0,0.0,0.0,0.00617511,1.26e-06,0.0
2973,2974,0.0,0.0,12.5,63384,102661,1160.107614,3915.3631979999996,2175.2017769999998,0.0,7260.0,10590.0,0.0,0.0,2172.054772,0.0,0.0,0.0,0.0,0.005707836,1.76e-06,0.0
2974,2975,2.78,1.5,17.65,46065,64198,1086.607056,2625.967052,1131.88235,0.0,53460.0,3810.0,0.0,0.0,4277.544324,0.0,0.0,0.0,0.0,0.011132105,5.65e-06,0.0
2975,2976,1.22,1.8,10.53,43004,66080,962.6936771,2231.698979,1064.797552,64680.0,88200.0,24450.0,0.0,0.0,10853.55173,204.2627646,0.0,0.0,0.0,0.023016804,1.75e-05,0.0
2976,2977,3.7,2.1,0.0,64746,87849,2189.657874,4598.281535,1861.209193,0.0,9780.0,14010.0,60.0,0.0,2732.033853,0.0,0.0,0.0,0.0,0.006076329,2.34e-06,0.0
2977,2978,3.23,2.1,0.0,63384,87338,1914.54425,4937.508856,2216.840711,0.0,11580.0,14130.0,0.0,0.0,3026.0744,499.7850681,0.0,0.0,0.0,0.006699266999999999,2.54e-06,0.0
2978,2979,6.38,2.0,7.32,75000,90394,385.0468736,818.2246064,922.5081347000001,53910.0,179820.0,65040.0,24000.0,0.0,11212.76755,7339.76785,1084.1243060000002,0.0,0.0,0.026178416,3.19e-05,0.0
2979,2980,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2760.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031922709999999996,5.02e-07,0.0
2980,2981,0.0,1.4,12.5,50000,109896,204.6675384,760.193714,526.2879558,45390.0,18090.0,12120.0,10530.0,2490.0,1147.87791,4197.527701,0.0,0.0,0.0,0.012091068,8.75e-06,0.0
2981,2982,0.0,0.0,0.0,0,0,0.0,0.0,0.0,14820.0,4020.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859372,1.97e-06,0.0
2982,2983,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2190.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032975929999999997,4.5899999999999997e-07,0.0
2983,2984,0.0,0.0,0.0,0,0,0.0,0.0,2218.616478,0.0,4050.0,13200.0,12330.0,17220.0,0.0,29.21445245,0.0,0.0,0.0,0.017810951999999998,4.62e-06,0.0
2984,2985,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,150.0,2610.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0034530470000000003,2.85e-07,0.0
2985,2986,0.0,2.3,0.0,114229,147556,105.0114746,307.5336042,131.2643433,1105800.0,194730.0,52770.0,15360.0,4530.0,15024.66772,977.3580768999999,1928.7523199999998,0.0,0.0,0.072062476,0.00013657,0.0
2986,2987,4.76,1.9,5.88,75000,87407,200.8605283,543.5049589,307.19845499999997,109590.0,99180.0,10620.0,90.0,0.0,5195.214273,0.0,0.0,0.0,0.0,0.038808163,2.17e-05,0.0
2987,2988,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34170.0,0.0,2100.0,2940.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.013024516000000002,4.1e-06,0.0
2988,2989,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1410.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008300984,3.7700000000000005e-07,0.0
2989,2990,3.7,2.1,5.0,104155,134148,992.3135763,2530.39962,1314.815489,52710.0,19950.0,32040.0,0.0,0.0,9389.262254000001,186.7551556,0.0,0.0,0.0,0.016145485,1.0300000000000001e-05,0.0
2990,2991,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,240.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001926229,7.24e-08,0.0
2991,2992,0.0,0.0,0.0,125167,160118,1328.83862,3782.079149,1839.9303969999999,0.0,14970.0,10350.0,0.0,0.0,2303.230216,0.0,0.0,0.0,0.0,0.006796344,2.51e-06,0.0
2992,2993,0.0,1.4,9.09,100000,117108,828.8702467,2295.332991,733.2313721,37320.0,26880.0,17250.0,0.0,0.0,5441.032768,432.65967930000005,0.0,0.0,0.0,0.016254915,8.03e-06,0.0
2993,2994,0.0,2.2,9.52,67613,74596,571.3616502,1310.770845,1088.9480859999999,106560.0,172020.0,89160.0,13350.0,4200.0,22930.37603,205.9224493,0.0,0.0,0.0,0.027992229,3.81e-05,0.0
2994,2995,0.0,0.0,0.0,0,0,0.0,0.0,4843.764445000001,0.0,450.0,4110.0,6570.0,750.0,0.0,965.2637163999999,0.0,0.0,0.0,0.004743232,1.16e-06,0.0
2995,2996,10.53,1.9,13.61,55795,84486,1513.6402859999998,3413.1104490000002,1830.218647,25620.0,146070.0,87450.0,2580.0,0.0,20353.05801,1058.253592,272.7414213,0.0,0.0,0.028500242000000002,2.59e-05,0.0
2996,2997,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1860.0,2700.0,1740.0,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009083612,8.93e-07,0.0
2997,2998,0.0,2.3,10.0,59164,97468,1581.3421759999999,2156.3756949999997,1150.067037,6930.0,6900.0,3360.0,900.0,0.0,617.0089417,0.0,0.0,0.0,0.0,0.007447634,1.78e-06,0.0
2998,2999,10.0,1.2,33.33,18750,35447,1962.4583910000001,3364.2143840000003,2663.3363879999997,0.0,1650.0,13470.0,3510.0,0.0,1694.922434,728.4835301,251.4870866,18.0,27.0,0.005437275,1.83e-06,-9.0
2999,3000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4620.0,1050.0,0.0,0.0,123.41386370000001,0.0,0.0,0.0,0.0,0.0047631240000000005,5.61e-07,0.0
3000,3001,8.0,1.7,16.67,37672,51872,2094.272334,4825.931901,2822.7148859999998,0.0,19650.0,8070.0,750.0,0.0,2736.2676420000003,0.0,43.33517265,0.0,0.0,0.007244015,2.81e-06,0.0
3001,3002,0.0,1.0,0.0,0,55893,377.4590063,754.9180125,377.4590063,2970.0,480.0,3000.0,510.0,0.0,0.0,65.74014815,0.0,0.0,0.0,0.007968288,6.78e-07,0.0
3002,3003,0.0,0.0,0.0,0,0,0.0,0.0,0.0,29280.0,3180.0,4140.0,6450.0,0.0,0.0,0.0,762.5725736,0.0,0.0,0.013438493000000001,4.25e-06,0.0
3003,3004,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1440.0,19800.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.025712752000000002,3.11e-06,0.0
3004,3005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,11760.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007270530999999999,1.45e-06,0.0
3005,3006,0.0,1.7,6.45,52943,58583,1710.5364670000001,2465.1849079999997,1157.12761,0.0,12240.0,26070.0,11610.0,1530.0,0.0,2530.1352660000002,0.0,0.0,0.0,0.011217421000000002,5.09e-06,0.0
3006,3007,2.56,1.5,31.82,32843,42739,2770.645813,5476.858003,3092.8139309999997,0.0,11580.0,28680.0,0.0,0.0,5348.951440999999,0.0,0.0,0.0,0.0,0.009743466,3.97e-06,0.0
3007,3008,3.03,1.5,32.43,32438,42739,2260.2644379999997,4649.686844,2906.054278,0.0,12510.0,27450.0,0.0,0.0,4721.274469,126.5869236,0.0,0.0,0.0,0.009912135,3.96e-06,0.0
3008,3009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,300.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996298,2.58e-07,0.0
3009,3010,0.0,1.6,0.0,37489,45451,552.4816865,966.8429513,483.42147570000003,11460.0,22560.0,3480.0,0.0,0.0,2270.244043,0.0,0.0,0.0,0.0,0.008514382,3.71e-06,0.0
3010,3011,2.27,1.6,0.0,52279,62479,1475.661051,3284.535887,1237.651204,0.0,31530.0,22860.0,0.0,0.0,5112.748759,0.0,0.0,0.0,0.0,0.010630721000000001,5.38e-06,0.0
3011,3012,0.0,1.8,16.67,52863,75223,2714.275808,4265.290555,1163.26106,0.0,12480.0,960.0,0.0,0.0,1271.904628,0.0,0.0,0.0,0.0,0.005196989,1.32e-06,0.0
3012,3013,9.21,1.5,31.48,35000,90747,714.5328901,1451.051408,758.5041448,60300.0,145140.0,29910.0,0.0,0.0,15612.96605,568.4893866,0.0,0.0,0.0,0.038333355,2.33e-05,0.0
3013,3014,2.86,1.8,0.0,102704,103860,1106.772986,3942.878763,1936.852726,0.0,9900.0,11400.0,16110.0,0.0,7219.313566,0.0,0.0,0.0,0.0,0.008653446,3.7000000000000006e-06,0.0
3014,3015,0.0,2.5,0.0,200001,191676,400.4763008,533.968401,266.9842005,0.0,16800.0,2760.0,0.0,0.0,1439.110934,0.0,0.0,0.0,0.0,0.005403012,1.92e-06,0.0
3015,3016,0.0,0.0,0.0,0,0,0.0,0.0,0.0,316890.0,10860.0,9450.0,3390.0,420.0,0.0,0.0,0.0,0.0,0.0,0.042447375999999995,3.37e-05,0.0
3016,3017,0.0,0.0,0.0,0,0,0.0,0.0,2599.915123,3450.0,11130.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011647328,1.77e-06,0.0
3017,3018,0.0,0.0,0.0,0,0,0.0,0.0,0.0,24510.0,24090.0,28830.0,21060.0,2280.0,0.0,3386.1836240000002,466.00908530000004,0.0,0.0,0.018181543,9.96e-06,0.0
3018,3019,0.0,1.8,25.0,200001,130521,41.84983451,104.6245863,41.84983451,224580.0,22560.0,330.0,0.0,0.0,777.794813,0.0,403.81712430000005,0.0,0.0,0.024515385,2.45e-05,0.0
3019,3020,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8070.0,360.0,720.0,0.0,847.0545822999999,0.0,0.0,0.0,0.0,0.005290249,8.95e-07,0.0
3020,3021,0.0,2.0,0.0,0,130521,31.69067543,31.69067543,0.0,66000.0,15810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016298054,8.07e-06,0.0
3021,3022,0.0,0.0,0.0,0,0,0.0,0.0,0.0,234240.0,3420.0,8190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022993869,2.5e-05,0.0
3022,3023,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002217109,2.1300000000000001e-07,0.0
3023,3024,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,90.0,9780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302654,9.79e-07,0.0
3024,3025,0.0,0.0,0.0,0,0,0.0,0.0,0.0,26190.0,2760.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015310299999999997,2.88e-06,0.0
3025,3026,0.0,2.4,4.0,126485,181948,1322.519465,3068.24516,1798.626473,0.0,33060.0,11550.0,3240.0,0.0,4836.1494600000005,1143.65698,0.0,0.0,0.0,0.011448213999999998,4.84e-06,0.0
3026,3027,0.0,2.4,5.26,129946,179556,1555.003005,3973.896568,2418.893563,0.0,26940.0,1650.0,0.0,0.0,3004.8589739999998,320.2650652,0.0,0.0,0.0,0.00802119,2.96e-06,0.0
3027,3028,0.0,0.0,0.0,0,0,0.0,0.0,0.0,46950.0,26910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028075614,7.32e-06,0.0
3028,3029,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,90.0,4500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004333646,4.79e-07,0.0
